"slug","city_name_ru","hotel_name","image_url","star_rating","region_id","tripadvisor_rating","max_tripadvisor_rating","facilities","price"
"dohany_residence","Будапешт","Dohany Residence","https://cdn.ostrovok.ru/t/orig/second/19/ef/19efc02e720e2146c1905e3ee443110732953c42.jpeg",,715,0,5,"",471646.43
"budapest_easy_flat","Будапешт","Budapest Easy Flat Oktogon","https://cdn.ostrovok.ru/t/orig/second/a0/59/a0597a369311ebd6d95a8f3b494301d5654c0444.jpeg",,715,4.5,5,"",5662.33
"visegradi_street_apartment","Будапешт","Central Holiday Apartments","https://cdn.ostrovok.ru/t/orig/mec/hotels/4000000/3810000/3808600/3808571/3808571_70_b.jpg",,715,3.5,5,"",4942.43
"klarahome_budapest_","Будапешт","Loggia Apartment Z12","https://cdn.ostrovok.ru/t/orig/second/3e/f0/3ef01d453e866cef96d2baceb3aa0289325d71de.jpeg",,715,3.5,5,"",7974.97
"elegant_flat_","Будапешт","Elegant Flat","https://cdn.ostrovok.ru/t/orig/carsolize/52/39/5239cb79f0588f59c4fc39fb76795d3e9d4e04a8.jpeg",,715,0,5,"",7974.97
"_0x3a3d5","Будапешт","White Pool Flat","https://cdn.ostrovok.ru/t/orig/carsolize/07/19/0719583964f7d51bba5656af979e3dd571b88593.jpeg",,715,1,5,"",7974.97
"vivaldi_apartments_budapest","Будапешт","Vivaldi Apartments Budapest","https://cdn.ostrovok.ru/t/orig/second/1f/df/1fdf95612f50afe09e8c790eca4c3726b8e40f25.jpeg",,715,4,5,"",7974.97
"small_boulevard_2_bedroom_apartment","Будапешт","Small Boulevard 2 Bedroom Apartment","https://cdn.ostrovok.ru/t/orig/content/5e/1e/5e1ecdf08d4d346e2ef312508485e02cd2245d3e.jpeg",,715,0,5,"",6950.80
"_0x2d093","Будапешт","White Dream Home","https://cdn.ostrovok.ru/t/orig/second/97/a1/97a101ebf862ff154db8a334cadb0c2a9d49c134.jpeg",,715,0,5,"",471646.43
"st_stefan_residence","Будапешт","St. Stefan Residence","https://cdn.ostrovok.ru/t/orig/second/e3/7b/e37b46a79b2c519e9ed9053a45b289f8c8554637.jpeg",,715,0,5,"",471646.43
"_0x3205b","Будапешт","Apartement Mocca","https://cdn.ostrovok.ru/t/orig/second/04/a1/04a1d14d395a29693afea6c489091e17433f7f88.jpeg",,715,0,5,"",471646.43
"eotvos_rooms","Будапешт","Eötvös Rooms","https://cdn.ostrovok.ru/t/orig/second/ea/fd/eafd964536ce0864a91c9c10648b506c0714a28d.jpeg",,715,0,5,"",471646.43
"quality_point_apartments","Будапешт","Quality Point Apartments","https://cdn.ostrovok.ru/t/orig/second/23/f0/23f027e2e37fe0a3202fc30f7c27b7d72ec32dd7.jpeg",,715,4.5,5,"",5088.07
"design_apartment_downtown","Будапешт","Design Apartment Downtown","https://cdn.ostrovok.ru/t/orig/mec/2a/c3/2ac3dc08818d1f79abbe70e38b27f8203534ed8c.jpeg",,715,0,5,"",6950.80
"casapest","Будапешт","CasaPest","https://cdn.ostrovok.ru/t/orig/second/3f/ec/3fec048b2622886fd22ea7ad872975a0f593fd38.jpeg",,715,0,5,"",471646.43
"hunyadi_ter_park_view","Будапешт","Hunyadi Ter Park View","https://cdn.ostrovok.ru/t/orig/second/45/0c/450cc12cced90b19835065b2818d85e4bbc762a7.jpeg",,715,4.5,5,"",471646.43
"cozy_flat_in_the_down_town","Будапешт","Cozy Flat in the Down Town","https://cdn.ostrovok.ru/t/orig/second/8a/26/8a26406b08e1940a321fad4753ea46cd72515169.jpeg",,715,0,5,"",7974.97
"vodnorazvlekatelniy_club_ocean_delight","Челябинск","Водно-развлекательный комплекс «Ocean Delight»","https://cdn.ostrovok.ru/t/orig/second/2d/e9/2de97cf37322e5fd8e9998bb93ea014d002b2f13.jpeg",,804,0,5,"",2616.12
"apartamentyi_innhome_artdeco_de_luxe","Челябинск","Апартаменты Innhome ArtDeco de Luxe","https://cdn.ostrovok.ru/t/orig/extranet/ae/9e/ae9e7af13928e1bff7744e5fc5a257b2cb152f62.jpeg",,804,0,5,"",2878.00
"apartamentyi_pyat_zvezd_na_tsvillinga_62","Челябинск","Апартаменты Пять Звезд на Цвиллинга 62","https://cdn.ostrovok.ru/t/orig/extranet/cb/3d/cb3dea2ecbad9632b58600f2168e8d365d43fdd5.jpeg",,804,0,5,"Бесплатный интернет,Парковка,Трансфер",1755.00
"apartamentyi_pyat_zvezd_s_dvumya_spalnyami_na_kirova","Челябинск","Апартаменты Пять Звезд с двумя спальнями на Кирова","https://cdn.ostrovok.ru/t/orig/extranet/6d/96/6d961775e7fe44109f067fea5afaee34513f7aae.jpeg",,804,0,5,"Бесплатный интернет,Парковка,Трансфер",2925.00
"nicehostel_7","Челябинск","Хостел Nice","https://cdn.ostrovok.ru/t/orig/extranet/c9/e6/c9e64511d0c10762c3ff0178d110ba509bfa7dd2.jpeg",,804,0,5,"",390.00
"apartamentyi_na_solnechnoj_2","Челябинск","Апартаменты на Солнечной","https://cdn.ostrovok.ru/t/orig/extranet/86/e4/86e493dc8fa07f49297d0bbee21e1c6ac5221d99.jpeg",,804,0,5,"",1020.00
"butik_otel_tishina","Челябинск","Бутик-Отель Тишина","https://cdn.ostrovok.ru/t/orig/extranet/media/5274ec31061f4de49bd2acf80fcd99c6.jpg",,804,5,5,"",3890.00
"apartamenty_komandirovka_74_tsentralnye","Челябинск","Апартаменты на улице Братьев Кашириных","https://cdn.ostrovok.ru/t/orig/extranet/media/6d6b131bf40c427db921844636decd90.jpg",,804,0,5,"",1301.00
"inn_garant","Челябинск","Inn Garant","https://cdn.ostrovok.ru/t/orig/second/38/b0/38b0e359f3280195ce6b742c6d0c4e04f7172f4e.jpeg",,804,0,5,"",1987.34
"hotel_black_cube_","Челябинск","Мини-отель Black cube","https://cdn.ostrovok.ru/t/orig/extranet/21/e2/21e232e5b2556cbaf97d5561668b189460e7eda3.jpeg",,804,4.5,5,"",3500.00
"yuventa","Челябинск","Ювента","https://cdn.ostrovok.ru/t/orig/second/fc/8d/fc8daa2b5908eb00efd43e80f3437ac3829f2e22.jpeg",,804,4,5,"",2462.00
"uyutnaya_chistaya_kvartira_na_pr_pobedyi_fokus","Челябинск","Апартаменты на Победы (Фокус)","https://cdn.ostrovok.ru/t/orig/extranet/43/72/4372cda002f82f0f0d8c297afbbed19eace74ca0.jpeg",,804,0,5,"",1235.00
"smolinopark_hotel","Челябинск","Отель Smolinopark","https://cdn.ostrovok.ru/t/orig/extranet/media/e266f9f823814636b8aca30f04fbb4b2.jpg",,804,4.5,5,"",2851.00
"sv_hotel","Челябинск","Отель СВ","https://cdn.ostrovok.ru/t/orig/extranet/media/8d494fc5a1464973ace0d66d9e13d9dd.jpg",,804,4.5,5,"",2520.00
"innhome_apartments_rossiyskaya_167","Челябинск","Апартаменты ИннХоум на Российской 167","https://cdn.ostrovok.ru/t/orig/extranet/99/96/999673b8faf503e1b7d2f67ba824e5eb90709ef3.jpeg",,804,0,5,"",1915.00
"miniotel_v_tsentre","Челябинск","Мини-отель В центре","https://cdn.ostrovok.ru/t/orig/ostrovok/cd/bb/cdbb7137d473bc3946c283a7aff5cbba8242fbbe.jpeg",,804,0,5,"",2194.37
"city_na_vorovskogo_apartments","Челябинск","Апартаменты CITY на Воровского","https://cdn.ostrovok.ru/t/orig/extranet/b2/60/b260aeb926d307fbbef6aa73fdfb2811f05e50bb.jpeg",,804,0,5,"",2633.10
"gostinitsa_uyut","Челябинск","Мини-гостиница Уют","https://cdn.ostrovok.ru/t/orig/second/93/1a/931ab5d6354c19094b73f0ea4f6295684c3f2472.jpeg",2,804,0,5,"",1309.00
"hotel_complex_utesoff_hotel_complex_utesoff","Челябинск","Hotel Complex Utesoff","https://cdn.ostrovok.ru/t/orig/ostrovok/5d/d4/5dd47aaefc183814f5e9881459f772e4e55453f8.jpeg",,804,0,5,"Бесплатный интернет,Парковка,Трансфер,Спа-услуги,Бар/Ресторан",2462.00
"apartamentyi_plyus_shouse_group","Челябинск","Апартаменты плюс S-House Group","https://cdn.ostrovok.ru/t/orig/extranet/c3/52/c352d408a01f24e67628690705a560dd152376cc.jpeg",,804,0,5,"",2000.00
"_0x4193f","Канкун","The Villas Cancun by Grand Park Royal Cancún Caribe","https://cdn.ostrovok.ru/t/orig/second/e5/6b/e56b51bac5bf47bc0be310c21d305f613c2ca003.jpeg",,935,4.5,5,"",19771.43
"casa_bonita_18","Канкун","Casa Bonita","https://cdn.ostrovok.ru/t/orig/second/33/f5/33f58f31b11e481b5cb5c3f8151edc2ae0af739f.jpeg",,935,0,5,"",8547.92
"avalon_reef_club_isla_mujeres","Канкун","Mia Reef Isla Mujeres - All Inclusive","https://cdn.ostrovok.ru/t/orig/mec/e8/ca/e8ca5ef65112cfe7388463d1546b3a37145c8a92.jpeg",,935,4,5,"",13166.20
"solymar_cancun_beach_resort","Канкун","Solymar Cancun Beach Resort","https://cdn.ostrovok.ru/t/orig/mec/d7/a1/d7a1369aadcbff90b74179f52ca923dfe690edff.jpeg",,935,3,5,"",8693.43
"beachfront_villa","Канкун","Beachfront Villa","https://cdn.ostrovok.ru/t/orig/second/5f/2a/5f2a14a1d081fa7c6990fed6f3bc44f6a3e37429.jpeg",,935,0,5,"",5149.99
"yacht_uniesse_51","Канкун","Yacht Uniesse 51'","https://cdn.ostrovok.ru/t/orig/second2/1391460552/620a94e366cfbca2943c688a68ea86c1.jpg",,935,0,5,"",6328.82
"hotel_ticuch_melida_plaza","Канкун","Hotel Ticuch Melida Plaza","https://cdn.ostrovok.ru/t/orig/mec/e4/34/e434e34529239d6a897373eff650950a5e52e3c1.jpeg",,935,3,5,"",1911.22
"casa_chaac","Канкун","Casa Chaac","https://cdn.ostrovok.ru/t/orig/second/b2/d7/b2d705b276191fb9e7e57b3810ec310539211aa6.jpeg",,935,0,5,"",8547.92
"beautiful_house_downtown_cancun_","Канкун","Beautiful House Downtown Cancun","https://cdn.ostrovok.ru/t/orig/second/9e/87/9e87cc68efaf399fc8b5f536e71ef352d30c65a0.jpeg",,935,0,5,"",8547.92
"suites_rosas","Канкун","Suites Rosas Hotel Boutique","https://cdn.ostrovok.ru/t/orig/second/9f/fd/9ffdcc8c478f769fdc7a69c323dfbe1defd2f1f6.jpeg",,935,0,5,"",2060.01
"sina_suites","Канкун","Suites Sina Cancún","https://cdn.ostrovok.ru/t/orig/mec/f1/ba/f1baf7ee6aae8c2bbf973f573f27c993f4cdf2bb.jpeg",,935,4,5,"",7686.56
"temptation_resort__spa","Канкун","Temptation Cancun Resort - All Inclusive - Adults Only","https://cdn.ostrovok.ru/t/orig/mec/11/db/11db517399998043854530c7a327260c941491ac.jpeg",,935,4,5,"",16788.09
"golden_parnassus_resort__spa_all_inclusive","Канкун","Golden Parnassus Resort & Spa - Все включено","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/910000/904600/904536/904536_196_b.jpg",,935,4,5,"",12599.92
"all_ritmo_cancun_resort_water_park","Канкун","All Ritmo Cancun Resort & Water Park - All Inclusive","https://cdn.ostrovok.ru/t/orig/mec/77/63/7763b6b1407322f52360d093d7b0ffe82796c44a.jpeg",,935,4,5,"",9268.49
"nizuc_resort_and_spa","Канкун","Nizuc Resort and Spa","https://cdn.ostrovok.ru/t/orig/mec/32/c0/32c0f28de36e6ed955356d6e92b61cccf040de8f.jpeg",,935,4.5,5,"",30324.67
"_0x404ba","Канкун","Villas Marlin","https://cdn.ostrovok.ru/t/orig/carsolize/a2/3e/a23e193fd343052085e60e5206d7ca1040fd9d03.jpeg",,935,4,5,"",15250.71
"marazul_boutique_hotel","Канкун","Marazul Hotel Boutique","https://cdn.ostrovok.ru/t/orig/mec/49/04/4904b73107b996bcf31c815177f4fed0ba0c2f58.jpeg",,935,3.5,5,"",3060.20
"private_residence_at_ethos_farm_in_the_jungle","Канкун","Private Residence At Ethos Farm In The Jungle","https://cdn.ostrovok.ru/t/orig/mec/51/41/51411c940d90acf2111403149eb2eba895637cc0.jpeg",,935,0,5,"",8224.51
"hostal_granada_6","Канкун","Hostal Granada 6","https://cdn.ostrovok.ru/t/orig/second/fc/85/fc85a48112dc13e03ed80ae7a96e56fbbdbf9b3b.jpeg",,935,3.5,5,"",2218.74
"paraiso_mexicano","Канкун","Paraiso Mexicano","https://cdn.ostrovok.ru/t/orig/carsolize/37/c6/37c681d70490c484414ae910ee79d367796d45a2.jpeg",,935,0,5,"",5996.05
"na_tsvetochnoj_apartments_2","Геленджик","Апартаменты на Цветочной","https://cdn.ostrovok.ru/t/orig/extranet/04/9f/049f416f7109312fb184ce02aef0f12a31da5789.jpeg",,1301,0,5,"Парковка,Трансфер",4762.52
"city_plaza_hotel","Геленджик","Отель City Plaza","https://cdn.ostrovok.ru/t/orig/extranet/media/098c171059f34b138770063d0dc61f30.jpg",,1301,3,5,"",2431.48
"u_olega","Геленджик","Гостевой Дом У Олега","https://cdn.ostrovok.ru/t/orig/extranet/7b/b4/7bb4e94b6e5b20d255c8eb7a65319a0b21c6206e.jpeg",,1301,0,5,"Бесплатный интернет,Парковка,Трансфер",1658.28
"barrakuda_hotel","Геленджик","Гостиница Барракуда","https://cdn.ostrovok.ru/t/orig/extranet/media/6b70bd9877554cfa83d97a843fea41b6.jpg",3,1301,4,5,"",2859.20
"5_komnat_guest_house","Геленджик","Гостевой Дом 5 комнат","https://cdn.ostrovok.ru/t/orig/extranet/ba/f8/baf8f7317e0d74289907655902b448b3c9b78d00.jpeg",,1301,0,5,"Бесплатный интернет,Трансфер",2515.51
"kalinina_11","Геленджик","Гостевой Дом Калинина 11","https://cdn.ostrovok.ru/t/orig/extranet/06/6a/066afb300304c7e4abb28546d071e899c5c8eb01.jpeg",,1301,0,5,"Бесплатный интернет,Трансфер,Спа-услуги",2515.51
"oniks_gelendzhik_guest_house","Геленджик","Гостевой Дом Оникс Геленджик","https://cdn.ostrovok.ru/t/orig/extranet/05/ae/05ae9d95fa98b42374bd7901a7386a7a6eddc1b8.jpeg",,1301,0,5,"Бесплатный интернет,Трансфер",2515.51
"vavilon_hotel","Геленджик","Отель Вавилон","https://cdn.ostrovok.ru/t/orig/extranet/media/a3e99000321845a3a4652b8852ef4885.jpg",3,1301,4,5,"",1500.00
"kvartira_na_hersonskoj_22","Геленджик","Апартаменты на Херсонской 22","https://cdn.ostrovok.ru/t/orig/extranet/51/4d/514d53d6e09336ace93adaade0463d4777eb9cda.jpeg",,1301,0,5,"Трансфер",4762.52
"guest_house_alzas_","Геленджик","Отель Альзас","https://cdn.ostrovok.ru/t/orig/extranet/c8/45/c845df16ef16e7d3352b4bda96059aa63645743f.jpeg",,1301,0,5,"",1992.91
"apartamentyi_u_morya_2","Геленджик","Апартаменты у моря","https://cdn.ostrovok.ru/t/orig/extranet/65/d4/65d4d6702a280712b5acafb8a24f43a85dc73ff7.jpeg",,1301,0,5,"Бесплатный интернет,Парковка",4762.52
"versaille_hotel","Геленджик","Отель Версаль","https://cdn.ostrovok.ru/t/orig/second2/1389612275/b3a6248e1856f52e42312e6df9ca05c1.jpg",,1301,3.5,5,"",2431.48
"guest_house_shokolad_2","Геленджик","Гостевой Дом Шоколад","https://cdn.ostrovok.ru/t/orig/extranet/56/49/564944c51e3158b2c2cab6899bf886d6cc7d1c91.jpeg",,1301,0,5,"",1992.91
"na_kruche_guest_house","Геленджик","Гостевой Дом На Круче","https://cdn.ostrovok.ru/t/orig/extranet/36/e7/36e7583e7fb6d7f7a13a935609d45b2ae879a7de.jpeg",,1301,0,5,"",2200.00
"na_gornoy_15c_apartment","Геленджик","Апартаменты на Горной 15C","https://cdn.ostrovok.ru/t/orig/extranet/11/6e/116e6e0417c0c8bf84a1b4fc116d2df61fc7164b.jpeg",,1301,0,5,"Бесплатный интернет,Парковка",4762.52
"parma_guest_house","Геленджик","Гостевой Дом Парма","https://cdn.ostrovok.ru/t/orig/extranet/d0/4b/d04bdbfd4b557cc41a75c21f91234d03baf9f988.jpeg",,1301,0,5,"",2400.00
"oniks","Геленджик","Гостевой Дом ОНИКС","https://cdn.ostrovok.ru/t/orig/extranet/89/4b/894b40888718a0336ba3f341e1aa2c5d92ce5fc7.jpeg",,1301,0,5,"Бесплатный интернет,Трансфер",2515.51
"vesyolyij_hutor_guest_house","Геленджик","Гостевой дом Весёлый хутор","https://cdn.ostrovok.ru/t/orig/extranet/1a/85/1a85375ecbefb639cfee1d3742ddf37732339e93.jpeg",,1301,4,5,"Парковка,Трансфер,Спа-услуги,Бар/Ресторан",2515.51
"dzhanetta","Геленджик","Гостевой Дом Джанетта","https://cdn.ostrovok.ru/t/orig/extranet/c1/1f/c11f2c4d837f17b494e133a778f52b7cab7c9df8.jpeg",,1301,0,5,"Бесплатный интернет,Парковка,Трансфер,Бассейн,Спа-услуги",1658.28
"otel_na_vasilkovoj","Геленджик","Гостевой Дом на Васильковой","https://cdn.ostrovok.ru/t/orig/extranet/e0/0c/e00cac476e29a54ab68b1285150540bc019a777c.jpeg",,1301,0,5,"Парковка,Бар/Ресторан",2515.51
"volna_2","Нижний Новгород","Гостиница Волна","https://cdn.ostrovok.ru/t/orig/extranet/8f/54/8f54ebf32446ec796aef91408fa773df5b4e4875.jpeg",,1361,4,5,"",3599.00
"apartamentyi_na_ul_gorkogo_160","Нижний Новгород","Апартаменты на Горького","https://cdn.ostrovok.ru/t/orig/extranet/f2/32/f23254212250938f2cc2fc51fbc67d6a69fae4a1.jpeg",,1361,5,5,"Бесплатный интернет,Парковка",2400.00
"yarmarka_apartment","Нижний Новгород","Апартаменты Ярмарка","https://cdn.ostrovok.ru/t/orig/extranet/ab/ca/abca3eeaff26ffb7052be59e9bd3f0ea7bd61e47.jpeg",,1361,0,5,"Бесплатный интернет,Парковка,Трансфер",5543.12
"chill_out_hostel","Нижний Новгород","Гостевой дом Чилаут","https://cdn.ostrovok.ru/t/orig/extranet/media/50a1244f2d734c1bb0def87dc32ce2ad.jpg",,1361,4,5,"",1700.00
"chateau_hotel","Нижний Новгород","Отель SHATO CITY","https://cdn.ostrovok.ru/t/orig/extranet/78/db/78dbb122102b57b35952bb5412c704b44eb8b0db.jpeg",,1361,3.5,5,"",2777.00
"gostinitsa_krasnoe_sormovo","Нижний Новгород","Гостиница Красное Сормово","https://cdn.ostrovok.ru/t/orig/extranet/62/39/6239e3ee6017f039a0090182a79f12137e3d89d3.jpeg",,1361,3.5,5,"",406.90
"airport_hotel_omega","Нижний Новгород","Airport Hotel Omega","https://cdn.ostrovok.ru/t/orig/second/fc/f6/fcf6e546eb28a0bbf1d4c7485c155fcdd87947d5.jpeg",,1361,3,5,"",2356.83
"belinskogo_36_s_balkonom","Нижний Новгород","Апартаменты на Белинского 36","https://cdn.ostrovok.ru/t/orig/extranet/67/0f/670f5494f5965a8e6009d67362e256f6802e2577.jpeg",,1361,0,5,"Бесплатный интернет,Трансфер",5543.12
"easy_room_hotel","Нижний Новгород","Easy Room","https://cdn.ostrovok.ru/t/orig/mec/hotels/6000000/5110000/5106900/5106839/5106839_22_b.jpg",,1361,4.5,5,"",2880.00
"miniotel_iabloki","Нижний Новгород","Мини-Отель Яблоки","https://cdn.ostrovok.ru/t/orig/extranet/media/b35e863e44fa464cb970eea27b205771.jpg",,1361,4.5,5,"",1661.68
"likehouse","Нижний Новгород","Likehouse","https://cdn.ostrovok.ru/t/orig/carsolize/26/b3/26b3baef1d8486772f2bc59d273375ab6d6a177e.jpeg",,1361,1,5,"",1809.06
"aparthotel_yubileiny","Нижний Новгород","Апарт Отель Юбилейный","https://cdn.ostrovok.ru/t/orig/second/58/0c/580cfc21327f478a229e5617ace3fee12aceab98.jpeg",,1361,4,5,"",5543.12
"12_mesyacev","Нижний Новгород","12 Месяцев","https://cdn.ostrovok.ru/t/orig/extranet/ef/69/ef699f599dd145b5d533bfebc456522ea3a463d2.jpeg",,1361,4.5,5,"",1661.68
"hotel_knyaz","Нижний Новгород","Отель Князь","https://cdn.ostrovok.ru/t/orig/extranet/bc/87/bc878c8cd83f34b4a95d252368a5aa7efd6d6b4f.jpeg",,1361,3,5,"",1809.06
"ploschad_svobodyi","Нижний Новгород","Апартаменты на Площади Свободы","https://cdn.ostrovok.ru/t/orig/extranet/2b/0d/2b0d551545ceb5164476c10c44d3282f388e29e2.jpeg",,1361,0,5,"",2000.00
"pecherskaya_sloboda_guest_house_","Нижний Новгород","Pecherskaya Sloboda Guest House","https://cdn.ostrovok.ru/t/orig/second/64/f3/64f3764688fbc3702aec207c7c99c7f4bfd1f0db.jpeg",,1361,0,5,"",1700.00
"apartamentyi_na_volzhskoj_naberezhnoj_25","Нижний Новгород","Апартаменты на Волжской Набережной","https://cdn.ostrovok.ru/t/orig/extranet/e3/1d/e31df38a301f6208da6c77c32905f5c8de0fe48a.jpeg",,1361,0,5,"",4000.00
"sanatoriy_zeleniy_gorod","Нижний Новгород","Sanatoriy Zeleniy Gorod","https://cdn.ostrovok.ru/t/orig/second/73/14/7314f64a31af9f53041f3ce8b9dfabc9498903f3.jpeg",,1361,0,5,"",1809.06
"apartamntyi_na_maksima_gorkogo_146","Нижний Новгород","Апартаменты на Максима Горького","https://cdn.ostrovok.ru/t/orig/extranet/31/77/3177fd45228cc5d156fd97e8c9d5a1cbb302acec.jpeg",,1361,0,5,"",2000.00
"studiya_london","Нижний Новгород","Апартаменты Студия Лондон","https://cdn.ostrovok.ru/t/orig/extranet/f3/6e/f36e5d071b534bd12f9295fc2c5390a672a0673e.jpeg",,1361,,5,"",5543.12
"hostel_suomenlinna","Хельсинки","Hostel Suomenlinna","https://cdn.ostrovok.ru/t/orig/second2/1389635112/7b785a18ce053cc68f5e7acf12648040.jpg",,1443,4,5,"",5450.53
"helsinki_budget_apartments","Хельсинки","Helsinki Budget Apartments","https://cdn.ostrovok.ru/t/orig/mec/bb/19/bb195da42db22d6d16184b0de11cee3f58461ca8.jpeg",,1443,0,5,"",7849.00
"hotel_lilla_roberts","Хельсинки","Hotel Lilla Roberts","https://cdn.ostrovok.ru/t/orig/mec/5c/d4/5cd4dadef3f88740e329c50ca9a9c68fffde34bc.jpeg",,1443,4.5,5,"",11983.00
"apartments_next_hotel_rivoli_jardin","Хельсинки","Apartments Next Hotel Rivoli Jardin","https://cdn.ostrovok.ru/t/orig/second/93/ac/93acbf9ad0bf1179a212e2dd4c15bdbb553812eb.jpeg",,1443,4,5,"",12509.18
"avion","Хельсинки","Hotel Avion","https://cdn.ostrovok.ru/t/orig/mec/hotels/8000000/7860000/7855800/7855722/7855722_64_b.jpg",,1443,2.5,5,"",6860.12
"charming_helsinki_apartments","Хельсинки","Апартаменты Charming Helsinki","https://cdn.ostrovok.ru/t/orig/mec/78/ca/78ca2717aaa6de42a797302c7e4a5698fa515d9f.jpeg",,1443,0,5,"",12894.86
"gella_serviced_apartments","Хельсинки","Апартаменты Gella Serviced","https://cdn.ostrovok.ru/t/orig/extranet/media/b8f1640e4099490fbecc1db3a581e78c.jpg",,1443,0,5,"",8977.17
"helsinki_central_apartments","Хельсинки","Experience Living Urban Apartments","https://cdn.ostrovok.ru/t/orig/second/69/af/69afbd364cc4d8696ec5d4a8ed025c8bfe3b7e9e.jpeg",,1443,0,5,"",8501.00
"original_sokos_pasila","Хельсинки","Original Sokos Hotel Pasila","https://cdn.ostrovok.ru/t/orig/second/f1/cf/f1cf9f1cec36f7ba02b9b5cbc854c89c9664c57a.jpeg",,1443,3.5,5,"",10123.36
"solo_sokos_hotel_torni","Хельсинки","Solo Sokos Hotel Torni","https://cdn.ostrovok.ru/t/orig/second/8f/b4/8fb41952f1aac9eb6e7ae893fc8c4fc654b8c011.jpeg",,1443,4,5,"",10769.00
"radisson_blu_plaza_hotel_helsinki","Хельсинки","Radisson Blu Plaza Hotel, Helsinki","https://cdn.ostrovok.ru/t/orig/mec/56/fe/56fe02f928fd457e7f453a8f0d5ef433ce63e618.jpeg",,1443,4.5,5,"",12303.00
